Datetime, Temperature;
30/8/2016 01:15;21,465
30/8/2016 01:30;21,388
30/8/2016 01:45;21,367
30/8/2016 02:00;21,320
30/8/2016 02:15;21,263
30/8/2016 02:30;21,283
30/8/2016 02:45;21,254
30/8/2016 03:00;21,256
30/8/2016 03:15;21,309
30/8/2016 03:30;21,439
30/8/2016 03:45;21,544
30/8/2016 04:00;21,579
30/8/2016 04:15;21,495
30/8/2016 04:30;21,436
30/8/2016 04:45;21,372
30/8/2016 05:00;21,273
30/8/2016 05:15;21,287
30/8/2016 05:30;21,286
30/8/2016 05:45;21,290
30/8/2016 06:00;21,320
30/8/2016 06:15;21,367
30/8/2016 06:30;21,227
30/8/2016 06:45;21,210
30/8/2016 07:00;21,310
30/8/2016 07:15;21,408
30/8/2016 07:30;21,445
30/8/2016 07:45;21,518
30/8/2016 08:00;21,761
30/8/2016 08:15;22,140
30/8/2016 08:30;22,385
30/8/2016 08:45;22,990
30/8/2016 09:00;23,781
30/8/2016 09:15;24,822
30/8/2016 09:30;25,701
30/8/2016 09:45;26,599
30/8/2016 10:00;27,264
30/8/2016 10:15;27,934
30/8/2016 10:30;28,351
30/8/2016 10:45;28,871
30/8/2016 11:00;29,117
30/8/2016 11:15;29,590
30/8/2016 11:30;30,052
30/8/2016 11:45;30,348
30/8/2016 12:00;30,601
30/8/2016 12:15;30,638
30/8/2016 12:30;30,638
30/8/2016 12:45;30,546
30/8/2016 13:00;30,153
30/8/2016 13:15;30,131
30/8/2016 13:30;30,352
30/8/2016 13:45;30,393
30/8/2016 14:00;30,512
30/8/2016 14:15;30,728
30/8/2016 14:30;31,130
30/8/2016 14:45;31,638
30/8/2016 15:00;31,648
30/8/2016 15:15;31,550
30/8/2016 15:30;31,468
30/8/2016 15:45;31,352
30/8/2016 16:00;31,252
30/8/2016 16:15;31,361
30/8/2016 16:30;31,225
30/8/2016 16:45;31,173
30/8/2016 17:00;30,685
30/8/2016 17:15;30,382
30/8/2016 17:30;30,506
30/8/2016 17:45;30,567
30/8/2016 18:00;29,930
30/8/2016 18:15;29,475
30/8/2016 18:30;28,880
30/8/2016 18:45;28,216
30/8/2016 19:00;27,882
30/8/2016 19:15;27,524
30/8/2016 19:30;26,744
30/8/2016 19:45;26,060
30/8/2016 20:00;25,350
30/8/2016 20:15;24,769
30/8/2016 20:30;24,238
30/8/2016 20:45;23,812
30/8/2016 21:00;23,524
30/8/2016 21:15;23,493
30/8/2016 21:30;23,548
30/8/2016 21:45;23,567
30/8/2016 22:00;23,383
30/8/2016 22:15;23,383
30/8/2016 22:30;23,548
30/8/2016 22:45;23,662
30/8/2016 23:00;23,596
30/8/2016 23:15;23,428
30/8/2016 23:30;23,259
30/8/2016 23:45;23,155
31/8/2016 00:00;23
31/8/2016 00:15;22,825
31/8/2016 00:30;22,638
31/8/2016 00:45;22,505
31/8/2016 01:00;22,457
31/8/2016 01:15;22,413
31/8/2016 01:30;22,374
31/8/2016 01:45;22,310
31/8/2016 02:00;22,250
31/8/2016 02:15;22,239
31/8/2016 02:30;22,205
31/8/2016 02:45;22,205
31/8/2016 03:00;22,167
31/8/2016 03:15;22,077
31/8/2016 03:30;22,032
31/8/2016 03:45;22,052
31/8/2016 04:00;22,115
31/8/2016 04:15;22,238
31/8/2016 04:30;22,287
31/8/2016 04:45;22,264
31/8/2016 05:00;22,151
31/8/2016 05:15;22,077
31/8/2016 05:30;22,009
31/8/2016 05:45;21,977
31/8/2016 06:00;21,964
31/8/2016 06:15;21,784
31/8/2016 06:30;21,825
31/8/2016 06:45;21,721
31/8/2016 07:00;21,630
31/8/2016 07:15;21,738
31/8/2016 07:30;21,807
31/8/2016 07:45;22,020
31/8/2016 08:00;22,411
31/8/2016 08:15;22,923
31/8/2016 08:30;23,505
31/8/2016 08:45;24,087
31/8/2016 09:00;24,862
31/8/2016 09:15;25,851
31/8/2016 09:30;26,742
31/8/2016 09:45;27,682
31/8/2016 10:00;28,551
31/8/2016 10:15;29,153
31/8/2016 10:30;29,470
31/8/2016 10:45;29,972
31/8/2016 11:00;30,334
31/8/2016 11:15;30,694
31/8/2016 11:30;31,001
31/8/2016 11:45;31,020
31/8/2016 12:00;30,823
31/8/2016 12:15;30,489
31/8/2016 12:30;30,335
31/8/2016 12:45;30,438
31/8/2016 13:00;30,551
31/8/2016 13:15;31,137
31/8/2016 13:30;31,531
31/8/2016 13:45;31,946
31/8/2016 14:00;32,388
31/8/2016 14:15;32,667
31/8/2016 14:30;32,830
31/8/2016 14:45;32,867
31/8/2016 15:00;32,773
31/8/2016 15:15;32,739
31/8/2016 15:30;32,171
31/8/2016 15:45;32,060
31/8/2016 16:00;31,846
31/8/2016 16:15;32,241
31/8/2016 16:30;31,834
31/8/2016 16:45;31,394
31/8/2016 17:00;30,981
31/8/2016 17:15;30,822
31/8/2016 17:30;31,008
31/8/2016 17:45;30,922
31/8/2016 18:00;30,707
31/8/2016 18:15;30,517
31/8/2016 18:30;30,080
31/8/2016 18:45;29,541
31/8/2016 19:00;29,143
31/8/2016 19:15;28,807
31/8/2016 19:30;27,878
31/8/2016 19:45;26,859
31/8/2016 20:00;25,925
31/8/2016 20:15;25,112
31/8/2016 20:30;24,488
31/8/2016 20:45;24,070
31/8/2016 21:00;23,806
31/8/2016 21:15;23,610
31/8/2016 21:30;23,448
31/8/2016 21:45;23,326
31/8/2016 22:00;23,082
31/8/2016 22:15;22,903
31/8/2016 22:30;22,832
31/8/2016 22:45;22,744
31/8/2016 23:00;22,667
31/8/2016 23:15;22,587
31/8/2016 23:30;22,524
31/8/2016 23:45;22,504
1/9/2016 00:00;22,499
1/9/2016 00:15;22,423
1/9/2016 00:30;22,385
1/9/2016 00:45;22,312
1/9/2016 01:00;22,088
1/9/2016 01:15;21,953
1/9/2016 01:30;21,931
1/9/2016 01:45;21,858
1/9/2016 02:00;21,909
1/9/2016 02:15;21,981
1/9/2016 02:30;22,030
1/9/2016 02:45;22,087
1/9/2016 03:00;22,066
1/9/2016 03:15;21,993
1/9/2016 03:30;21,885
1/9/2016 03:45;21,817
1/9/2016 04:00;21,747
1/9/2016 04:15;21,724
1/9/2016 04:30;21,626
1/9/2016 04:45;21,566
1/9/2016 05:00;21,596
1/9/2016 05:15;21,612
1/9/2016 05:30;21,655
1/9/2016 05:45;21,786
1/9/2016 06:00;21,757
1/9/2016 06:15;21,678
1/9/2016 06:30;21,600
1/9/2016 06:45;21,543
1/9/2016 07:00;21,524
1/9/2016 07:15;21,449
1/9/2016 07:30;21,488
1/9/2016 07:45;21,678
1/9/2016 08:00;21,918
1/9/2016 08:15;22,348
1/9/2016 08:30;22,835
1/9/2016 08:45;23,402
1/9/2016 09:00;23,985
1/9/2016 09:15;24,979
1/9/2016 09:30;25,402
1/9/2016 09:45;26,382
1/9/2016 10:00;26,470
1/9/2016 10:15;26,275
1/9/2016 10:30;26,427
1/9/2016 10:45;26,786
1/9/2016 11:00;26,954
1/9/2016 11:15;27,646
1/9/2016 11:30;28,676
1/9/2016 11:45;28,064
1/9/2016 12:00;27,955
1/9/2016 12:15;27,744
1/9/2016 12:30;27,203
1/9/2016 12:45;27,350
1/9/2016 13:00;27,769
1/9/2016 13:15;29,400
1/9/2016 13:30;30,325
1/9/2016 13:45;28,848
1/9/2016 14:00;28,023
1/9/2016 14:15;27,395
1/9/2016 14:30;26,550
1/9/2016 14:45;26,129
1/9/2016 15:00;25,989
1/9/2016 15:15;26,018
1/9/2016 15:30;26,482
1/9/2016 15:45;26,270
1/9/2016 16:00;25,919
1/9/2016 16:15;26,270
1/9/2016 16:30;28,168
1/9/2016 16:45;28,295
1/9/2016 17:00;28,949
1/9/2016 17:15;28,110
1/9/2016 17:30;27,064
1/9/2016 17:45;27,122
1/9/2016 18:00;26,836
1/9/2016 18:15;26,373
1/9/2016 18:30;26,586
1/9/2016 18:45;26,568
1/9/2016 19:00;26,369
1/9/2016 19:15;26,026
1/9/2016 19:30;25,411
1/9/2016 19:45;24,854
1/9/2016 20:00;24,465
1/9/2016 20:15;24,060
1/9/2016 20:30;23,742
1/9/2016 20:45;23,484
1/9/2016 21:00;23,274
1/9/2016 21:15;23,137
1/9/2016 21:30;23,006
1/9/2016 21:45;22,846
1/9/2016 22:00;22,799
1/9/2016 22:15;22,804
1/9/2016 22:30;22,768
1/9/2016 22:45;22,665
1/9/2016 23:00;22,506
1/9/2016 23:15;22,457
1/9/2016 23:30;22,470
1/9/2016 23:45;22,365
2/9/2016 00:00;22,218
2/9/2016 00:15;22,092
2/9/2016 00:30;21,928
2/9/2016 00:45;21,907
2/9/2016 01:00;21,917
2/9/2016 01:15;21,856
2/9/2016 01:30;21,702
2/9/2016 01:45;21,613
2/9/2016 02:00;21,599
2/9/2016 02:15;21,636
2/9/2016 02:30;21,609
2/9/2016 02:45;21,597
2/9/2016 03:00;21,510
2/9/2016 03:15;21,498
2/9/2016 03:30;21,510
2/9/2016 03:45;21,349
2/9/2016 04:00;21,053
2/9/2016 04:15;20,732
2/9/2016 04:30;20,828
2/9/2016 04:45;21,187
2/9/2016 05:00;21,345
2/9/2016 05:15;21,257
2/9/2016 05:30;21,092
2/9/2016 05:45;20,973
2/9/2016 06:00;20,897
2/9/2016 06:15;21,026
2/9/2016 06:30;21,114
2/9/2016 06:45;21,075
2/9/2016 07:00;20,910
2/9/2016 07:15;20,830
2/9/2016 07:30;20,793
2/9/2016 07:45;21,065
2/9/2016 08:00;21,672
2/9/2016 08:15;21,953
2/9/2016 08:30;21,755
2/9/2016 08:45;22,088
2/9/2016 09:00;22,953
2/9/2016 09:15;23,207
2/9/2016 09:30;23,621
2/9/2016 09:45;24,611
2/9/2016 10:00;25,892
2/9/2016 10:15;26,619
2/9/2016 10:30;27,212
2/9/2016 10:45;27,766
2/9/2016 11:00;28,047
2/9/2016 11:15;28,735
2/9/2016 11:30;29,421
2/9/2016 11:45;29,715
2/9/2016 12:00;30,157
2/9/2016 12:15;30,599
2/9/2016 12:30;30,758
2/9/2016 12:45;30,933
2/9/2016 13:00;31,357
2/9/2016 13:15;31,613
2/9/2016 13:30;31,427
2/9/2016 13:45;31,380
2/9/2016 14:00;31,487
2/9/2016 14:15;31,733
2/9/2016 14:30;31,542
2/9/2016 14:45;31,223
2/9/2016 15:00;31,270
2/9/2016 15:15;31,269
2/9/2016 15:30;31,197
2/9/2016 15:45;30,576
2/9/2016 16:00;30,480
2/9/2016 16:15;31,277
2/9/2016 16:30;31,151
2/9/2016 16:45;31,023
2/9/2016 17:00;30,651
2/9/2016 17:15;30,187
2/9/2016 17:30;30,249
2/9/2016 17:45;29,728
2/9/2016 18:00;29,233
2/9/2016 18:15;29,242
2/9/2016 18:30;29,052
2/9/2016 18:45;27,845
2/9/2016 19:00;26,965
2/9/2016 19:15;26,278
2/9/2016 19:30;25,775
2/9/2016 19:45;25,335
2/9/2016 20:00;24,897
2/9/2016 20:15;24,454
2/9/2016 20:30;24,045
2/9/2016 20:45;23,710
2/9/2016 21:00;23,514
2/9/2016 21:15;23,362
2/9/2016 21:30;23,114
2/9/2016 21:45;22,924
2/9/2016 22:00;23,117
2/9/2016 22:15;23,345
2/9/2016 22:30;23,576
2/9/2016 22:45;23,546
2/9/2016 23:00;23,335
2/9/2016 23:15;23,285
2/9/2016 23:30;23,457
2/9/2016 23:45;23,535
3/9/2016 00:00;23,585
3/9/2016 00:15;23,576
3/9/2016 00:30;23,650
3/9/2016 00:45;23,608
3/9/2016 01:00;23,400
3/9/2016 01:15;23,194
3/9/2016 01:30;23,174
3/9/2016 01:45;23,187
3/9/2016 02:00;23,216
3/9/2016 02:15;23,317
3/9/2016 02:30;23,312
3/9/2016 02:45;23,274
3/9/2016 03:00;23,152
3/9/2016 03:15;23,184
3/9/2016 03:30;23,145
3/9/2016 03:45;23,151
3/9/2016 04:00;23,085
3/9/2016 04:15;22,994
3/9/2016 04:30;22,922
3/9/2016 04:45;22,827
3/9/2016 05:00;22,605
3/9/2016 05:15;22,402
3/9/2016 05:30;22,284
3/9/2016 05:45;22,094
3/9/2016 06:00;22,048
3/9/2016 06:15;21,881
3/9/2016 06:30;21,931
3/9/2016 06:45;21,947
3/9/2016 07:00;21,967
3/9/2016 07:15;21,974
3/9/2016 07:30;22,100
3/9/2016 07:45;22,313
3/9/2016 08:00;22,717
3/9/2016 08:15;23,222
3/9/2016 08:30;23,877
3/9/2016 08:45;24,599
3/9/2016 09:00;25,318
3/9/2016 09:15;26,098
3/9/2016 09:30;26,798
3/9/2016 09:45;27,399
3/9/2016 10:00;28,107
3/9/2016 10:15;28,694
3/9/2016 10:30;28,917
3/9/2016 10:45;29,348
3/9/2016 11:00;29,853
3/9/2016 11:15;30,314
3/9/2016 11:30;30,686
3/9/2016 11:45;30,886
3/9/2016 12:00;30,836
3/9/2016 12:15;31,244
3/9/2016 12:30;31,355
3/9/2016 12:45;31,131
3/9/2016 13:00;31,275
3/9/2016 13:15;31,547
3/9/2016 13:30;31,611
3/9/2016 13:45;31,707
3/9/2016 14:00;31,772
3/9/2016 14:15;31,427
3/9/2016 14:30;31,202
3/9/2016 14:45;30,917
3/9/2016 15:00;31,025
3/9/2016 15:15;30,895
3/9/2016 15:30;30,851
3/9/2016 15:45;30,833
3/9/2016 16:00;30,954
3/9/2016 16:15;31,147
3/9/2016 16:30;31,073
3/9/2016 16:45;30,363
3/9/2016 17:00;30,207
3/9/2016 17:15;30,655
3/9/2016 17:30;31,023
3/9/2016 17:45;30,647
3/9/2016 18:00;29,719
3/9/2016 18:15;28,744
3/9/2016 18:30;28,378
3/9/2016 18:45;28,121
3/9/2016 19:00;27,697
3/9/2016 19:15;27,022
3/9/2016 19:30;26,267
3/9/2016 19:45;25,669
3/9/2016 20:00;25,247
3/9/2016 20:15;24,887
3/9/2016 20:30;24,656
3/9/2016 20:45;24,282
3/9/2016 21:00;24,146
3/9/2016 21:15;24,074
3/9/2016 21:30;23,984
3/9/2016 21:45;24,048
3/9/2016 22:00;23,854
3/9/2016 22:15;23,961
3/9/2016 22:30;23,942
3/9/2016 22:45;23,882
3/9/2016 23:00;23,749
3/9/2016 23:15;23,854
3/9/2016 23:30;23,891
3/9/2016 23:45;23,557
4/9/2016 00:00;23,406
4/9/2016 00:15;23,460
4/9/2016 00:30;23,550
4/9/2016 00:45;23,784
4/9/2016 01:00;23,842
4/9/2016 01:15;23,605
4/9/2016 01:30;23,642
4/9/2016 01:45;23,730
4/9/2016 02:00;23,464
4/9/2016 02:15;23,405
4/9/2016 02:30;23,159
4/9/2016 02:45;22,927
4/9/2016 03:00;22,825
4/9/2016 03:15;22,765
4/9/2016 03:30;22,745
4/9/2016 03:45;22,765
4/9/2016 04:00;22,680
4/9/2016 04:15;22,466
4/9/2016 04:30;22,260
4/9/2016 04:45;22,078
4/9/2016 05:00;22,075
4/9/2016 05:15;22,029
4/9/2016 05:30;21,909
4/9/2016 05:45;21,966
4/9/2016 06:00;21,800
4/9/2016 06:15;21,697
4/9/2016 06:30;21,684
4/9/2016 06:45;21,698
4/9/2016 07:00;21,714
4/9/2016 07:15;21,666
4/9/2016 07:30;21,784
4/9/2016 07:45;22,291
4/9/2016 08:00;22,975
4/9/2016 08:15;23,489
4/9/2016 08:30;23,971
4/9/2016 08:45;24,612
4/9/2016 09:00;25,386
4/9/2016 09:15;26,213
4/9/2016 09:30;27,052
4/9/2016 09:45;27,723
4/9/2016 10:00;28,324
4/9/2016 10:15;28,879
4/9/2016 10:30;29,179
4/9/2016 10:45;29,759
4/9/2016 11:00;30,335
4/9/2016 11:15;30,621
4/9/2016 11:30;30,919
4/9/2016 11:45;30,770
4/9/2016 12:00;30,582
4/9/2016 12:15;30,908
4/9/2016 12:30;31,206
4/9/2016 12:45;31,203
4/9/2016 13:00;31,354
4/9/2016 13:15;31,285
4/9/2016 13:30;31,084
4/9/2016 13:45;31,523
4/9/2016 14:00;31,700
4/9/2016 14:15;31,355
4/9/2016 14:30;31,216
4/9/2016 14:45;30,939
4/9/2016 15:00;30,500
4/9/2016 15:15;30,382
4/9/2016 15:30;30,290
4/9/2016 15:45;30,602
4/9/2016 16:00;30,651
4/9/2016 16:15;30,959
4/9/2016 16:30;31,008
4/9/2016 16:45;31,045
4/9/2016 17:00;30,494
4/9/2016 17:15;30,484
4/9/2016 17:30;30,675
4/9/2016 17:45;30,077
4/9/2016 18:00;29,360
4/9/2016 18:15;28,875
4/9/2016 18:30;28,542
4/9/2016 18:45;28,073
4/9/2016 19:00;27,661
4/9/2016 19:15;27,002
4/9/2016 19:30;26,217
4/9/2016 19:45;25,511
4/9/2016 20:00;24,912
4/9/2016 20:15;24,348
4/9/2016 20:30;23,902
4/9/2016 20:45;23,583
4/9/2016 21:00;23,410
4/9/2016 21:15;23,230
4/9/2016 21:30;23,087
4/9/2016 21:45;22,965
4/9/2016 22:00;22,809
4/9/2016 22:15;22,781
4/9/2016 22:30;22,707
4/9/2016 22:45;22,631
4/9/2016 23:00;22,563
4/9/2016 23:15;22,506
4/9/2016 23:30;22,459
4/9/2016 23:45;22,270
5/9/2016 00:00;22,348
5/9/2016 00:15;22,392
5/9/2016 00:30;22,297
5/9/2016 00:45;22,264
5/9/2016 01:00;22,224
5/9/2016 01:15;22,228
5/9/2016 01:30;22,190
5/9/2016 01:45;22,128
5/9/2016 02:00;22,026
5/9/2016 02:15;22,061
5/9/2016 02:30;22,062
5/9/2016 02:45;22,069
5/9/2016 03:00;22,087
5/9/2016 03:15;22,102
5/9/2016 03:30;21,992
5/9/2016 03:45;21,873
5/9/2016 04:00;21,813
5/9/2016 04:15;21,845
5/9/2016 04:30;21,780
5/9/2016 04:45;21,679
5/9/2016 05:00;21,553
5/9/2016 05:15;21,429
5/9/2016 05:30;21,287
5/9/2016 05:45;21,343
5/9/2016 06:00;21,312
5/9/2016 06:15;21,188
5/9/2016 06:30;21,061
5/9/2016 06:45;21,026
5/9/2016 07:00;21,038
5/9/2016 07:15;21,118
5/9/2016 07:30;21,195
5/9/2016 07:45;21,291
5/9/2016 08:00;21,686
5/9/2016 08:15;22,115
5/9/2016 08:30;22,619
5/9/2016 08:45;23,204
5/9/2016 09:00;23,958
5/9/2016 09:15;24,765
5/9/2016 09:30;25,526
5/9/2016 09:45;26,115
5/9/2016 10:00;26,892
5/9/2016 10:15;27,778
5/9/2016 10:30;28,322
5/9/2016 10:45;28,799
5/9/2016 11:00;29,001
5/9/2016 11:15;29,345
5/9/2016 11:30;29,658
5/9/2016 11:45;29,550
5/9/2016 12:00;28,965
5/9/2016 12:15;29,060
5/9/2016 12:30;28,949
5/9/2016 12:45;28,991
5/9/2016 13:00;29,152
5/9/2016 13:15;28,938
5/9/2016 13:30;29,441
5/9/2016 13:45;30,582
5/9/2016 14:00;29,702
5/9/2016 14:15;30,328
5/9/2016 14:30;30,320
5/9/2016 14:45;29,724
5/9/2016 15:00;30,210
5/9/2016 15:15;29,716
5/9/2016 15:30;29,036
5/9/2016 15:45;28,932
5/9/2016 16:00;28,898
5/9/2016 16:15;28,441
5/9/2016 16:30;28,571
5/9/2016 16:45;28,877
5/9/2016 17:00;28,752
5/9/2016 17:15;28,035
5/9/2016 17:30;27,452
5/9/2016 17:45;27,044
5/9/2016 18:00;26,911
5/9/2016 18:15;26,750
5/9/2016 18:30;26,331
5/9/2016 18:45;25,944
5/9/2016 19:00;25,832
5/9/2016 19:15;25,611
5/9/2016 19:30;25,225
5/9/2016 19:45;24,853
5/9/2016 20:00;24,569
5/9/2016 20:15;24,337
5/9/2016 20:30;24,134
5/9/2016 20:45;23,971
5/9/2016 21:00;23,873
5/9/2016 21:15;23,826
5/9/2016 21:30;23,754
5/9/2016 21:45;23,720
5/9/2016 22:00;23,704
5/9/2016 22:15;23,601
5/9/2016 22:30;23,530
5/9/2016 22:45;23,492
5/9/2016 23:00;23,460
5/9/2016 23:15;23,486
5/9/2016 23:30;23,487
5/9/2016 23:45;23,444
6/9/2016 00:00;23,423
6/9/2016 00:15;23,370
6/9/2016 00:30;23,319
6/9/2016 00:45;23,344
6/9/2016 01:00;23,381
6/9/2016 01:15;23,361
6/9/2016 01:30;23,362
6/9/2016 01:45;23,345
6/9/2016 02:00;23,394
6/9/2016 02:15;23,508
6/9/2016 02:30;23,608
6/9/2016 02:45;23,572
6/9/2016 03:00;23,425
6/9/2016 03:15;22,072
6/9/2016 03:30;20,985
6/9/2016 03:45;20,294
6/9/2016 04:00;19,955
6/9/2016 04:15;19,473
6/9/2016 04:30;18,714
6/9/2016 04:45;18,397
6/9/2016 05:00;18,387
6/9/2016 05:15;18,501
6/9/2016 05:30;18,610
6/9/2016 05:45;18,682
6/9/2016 06:00;18,772
6/9/2016 06:15;18,391
6/9/2016 06:30;18,204
6/9/2016 06:45;18,045
6/9/2016 07:00;17,941
6/9/2016 07:15;17,913
6/9/2016 07:30;17,869
6/9/2016 07:45;17,868
6/9/2016 08:00;17,875
6/9/2016 08:15;17,975
6/9/2016 08:30;18,076
6/9/2016 08:45;18,231
6/9/2016 09:00;18,322
6/9/2016 09:15;18,545
6/9/2016 09:30;18,782
6/9/2016 09:45;19,112
6/9/2016 10:00;19,463
6/9/2016 10:15;19,815
6/9/2016 10:30;19,827
6/9/2016 10:45;19,744
6/9/2016 11:00;19,660
6/9/2016 11:15;19,671
6/9/2016 11:30;19,755
6/9/2016 11:45;19,925
6/9/2016 12:00;20,236
6/9/2016 12:15;20,372
6/9/2016 12:30;20,251
6/9/2016 12:45;20,185
6/9/2016 13:00;20,361
6/9/2016 13:15;20,499
6/9/2016 13:30;20,312
6/9/2016 13:45;19,985
6/9/2016 14:00;19,763
6/9/2016 14:15;19,629
6/9/2016 14:30;19,621
6/9/2016 14:45;19,602
6/9/2016 15:00;19,527
6/9/2016 15:15;19,498
6/9/2016 15:30;19,399
6/9/2016 15:45;19,186
6/9/2016 16:00;19,039
6/9/2016 16:15;19,109
6/9/2016 16:30;19,147
6/9/2016 16:45;19,113
6/9/2016 17:00;18,971
6/9/2016 17:15;18,768
6/9/2016 17:30;18,563
6/9/2016 17:45;18,360
6/9/2016 18:00;18,175
6/9/2016 18:15;18,005
6/9/2016 18:30;17,958
6/9/2016 18:45;17,883
6/9/2016 19:00;17,785
6/9/2016 19:15;17,753
6/9/2016 19:30;17,909
6/9/2016 19:45;17,913
6/9/2016 20:00;17,868
6/9/2016 20:15;17,841
6/9/2016 20:30;17,824
6/9/2016 20:45;17,859
6/9/2016 21:00;17,883
6/9/2016 21:15;17,963
6/9/2016 21:30;18,035
6/9/2016 21:45;18,171
6/9/2016 22:00;18,329
6/9/2016 22:15;18,492
6/9/2016 22:30;18,799
6/9/2016 22:45;19,029
6/9/2016 23:00;19,170
6/9/2016 23:15;19,325
6/9/2016 23:30;19,522
6/9/2016 23:45;19,620
7/9/2016 00:00;19,740
7/9/2016 00:15;19,877
7/9/2016 00:30;19,917
7/9/2016 00:45;19,905
7/9/2016 01:00;19,891
7/9/2016 01:15;19,878
7/9/2016 01:30;19,890
7/9/2016 01:45;19,880
7/9/2016 02:00;19,890
7/9/2016 02:15;19,947
7/9/2016 02:30;19,938
7/9/2016 02:45;19,967
7/9/2016 03:00;20,008
7/9/2016 03:15;19,968
7/9/2016 03:30;19,519
7/9/2016 03:45;19,361
7/9/2016 04:00;19,264
7/9/2016 04:15;19,153
7/9/2016 04:30;19,099
7/9/2016 04:45;18,796
7/9/2016 05:00;18,288
7/9/2016 05:15;17,939
7/9/2016 05:30;17,700
7/9/2016 05:45;17,404
7/9/2016 06:00;17,054
7/9/2016 06:15;16,893
7/9/2016 06:30;16,843
7/9/2016 06:45;16,920
7/9/2016 07:00;16,948
7/9/2016 07:15;16,965
7/9/2016 07:30;17,034
7/9/2016 07:45;17,054
7/9/2016 08:00;17,088
7/9/2016 08:15;17,193
7/9/2016 08:30;17,357
7/9/2016 08:45;17,724
7/9/2016 09:00;18,495
7/9/2016 09:15;19,627
7/9/2016 09:30;20,649
7/9/2016 09:45;20,830
7/9/2016 10:00;20,671
7/9/2016 10:15;21,807
7/9/2016 10:30;22,673
7/9/2016 10:45;23,272
7/9/2016 11:00;23,346
7/9/2016 11:15;23,851
7/9/2016 11:30;24,634
7/9/2016 11:45;25,150
7/9/2016 12:00;24,959
7/9/2016 12:15;25,897
7/9/2016 12:30;25,359
7/9/2016 12:45;24,039
7/9/2016 13:00;23,535
7/9/2016 13:15;24,863
7/9/2016 13:30;24,435
7/9/2016 13:45;24,601
7/9/2016 14:00;25,558
7/9/2016 14:15;25,796
7/9/2016 14:30;25,563
7/9/2016 14:45;26,625
7/9/2016 15:00;27,215
7/9/2016 15:15;27,384
7/9/2016 15:30;27,359
7/9/2016 15:45;27,186
7/9/2016 16:00;27,200
7/9/2016 16:15;27,242
7/9/2016 16:30;26,461
7/9/2016 16:45;25,808
7/9/2016 17:00;25,636
7/9/2016 17:15;25,422
7/9/2016 17:30;25,316
7/9/2016 17:45;25,225
7/9/2016 18:00;24,643
7/9/2016 18:15;24,699
7/9/2016 18:30;24,163
7/9/2016 18:45;23,544
7/9/2016 19:00;23,017
7/9/2016 19:15;22,478
7/9/2016 19:30;21,980
7/9/2016 19:45;21,573
7/9/2016 20:00;21,261
7/9/2016 20:15;20,952
7/9/2016 20:30;20,854
7/9/2016 20:45;20,884
7/9/2016 21:00;20,993
7/9/2016 21:15;20,932
7/9/2016 21:30;20,869
7/9/2016 21:45;20,836
7/9/2016 22:00;20,823
7/9/2016 22:15;20,634
7/9/2016 22:30;20,501
7/9/2016 22:45;20,411
7/9/2016 23:00;20,251
7/9/2016 23:15;20,408
7/9/2016 23:30;20,182
7/9/2016 23:45;20,064
8/9/2016 00:00;20,211
8/9/2016 00:15;20,268
8/9/2016 00:30;20,322
8/9/2016 00:45;20,438
8/9/2016 01:00;20,548
8/9/2016 01:15;20,594
8/9/2016 01:30;20,479
8/9/2016 01:45;20,365
8/9/2016 02:00;20,321
8/9/2016 02:15;20,314
8/9/2016 02:30;20,621
8/9/2016 02:45;20,917
8/9/2016 03:00;21,056
8/9/2016 03:15;21,102
8/9/2016 03:30;21,398
8/9/2016 03:45;21,527
8/9/2016 04:00;21,469
8/9/2016 04:15;21,267
8/9/2016 04:30;21,283
8/9/2016 04:45;21,072
8/9/2016 05:00;20,512
8/9/2016 05:15;20,305
8/9/2016 05:30;20,156
8/9/2016 05:45;18,604
8/9/2016 06:00;17,834
8/9/2016 06:15;17,807
8/9/2016 06:30;17,713
8/9/2016 06:45;17,493
8/9/2016 07:00;17,734
8/9/2016 07:15;18,193
8/9/2016 07:30;18,633
8/9/2016 07:45;18,746
8/9/2016 08:00;18,783
8/9/2016 08:15;18,894
8/9/2016 08:30;19,025
8/9/2016 08:45;18,901
8/9/2016 09:00;17,917
8/9/2016 09:15;17,714
8/9/2016 09:30;17,570
8/9/2016 09:45;17,880
8/9/2016 10:00;18,144
8/9/2016 10:15;18,648
8/9/2016 10:30;19,402
8/9/2016 10:45;20,052
8/9/2016 11:00;21,065
8/9/2016 11:15;21,708
8/9/2016 11:30;22,880
8/9/2016 11:45;23,924
8/9/2016 12:00;24,608
8/9/2016 12:15;25,241
8/9/2016 12:30;25,226
8/9/2016 12:45;25,543
8/9/2016 13:00;25,226
8/9/2016 13:15;24,885
8/9/2016 13:30;24,391
8/9/2016 13:45;24,203
8/9/2016 14:00;23,781
8/9/2016 14:15;23,489
8/9/2016 14:30;23,477
8/9/2016 14:45;23,393
8/9/2016 15:00;23,920
8/9/2016 15:15;25,316
8/9/2016 15:30;25,688
8/9/2016 15:45;25,056
8/9/2016 16:00;24,560
8/9/2016 16:15;23,908
8/9/2016 16:30;23,383
8/9/2016 16:45;22,608
8/9/2016 17:00;21,957
8/9/2016 17:15;21,297
8/9/2016 17:30;20,959
8/9/2016 17:45;20,811
8/9/2016 18:00;20,784
